HoofdlemmaURL;Hoofdlemma;Literatuur;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03291.php;anoniem;"A. de Kempenaer, Vermomde Nederlandsche en Vlaamsche schrijvers (1928;"" reprint 1970)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04834.php;flitsverhaal;A. de Laet, ‘Het flitsverhaal breekt door’ in Taalschrift. Tijdschrift over taal en taalbeleid 93 (2012).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01706.php;liturgisch drama;A. de Maeyer, ‘Het liturgisch paasspel in de Nederlanden’ in Jaarboek Soevereine Hoofdkamer Rhetor. Fonteine Gent 9 (1960), p. 55-93;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01491.php;paasspel;A. de Maeyer, 'Het liturgisch paasspel in de Nederlanden' in Jaarboek Kon. Soevereine hoofdkamer Rhetor. Fonteine te Gent 9 ([1960]), p. 55-93;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02680.php;motto-1;A. de Vos, ‘De motto’s in Tijdkrans: een analyse’ in Gezelliana 5 (1993), p. 30-57.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02991.php;wiegelied;A. de Vries, 'Wanhopig wiegelied' in H. Duits & T. van Strien (red.), Een wandeling door het vak: opstellen voor Marijke Spies (1999), p. 117-120;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00899.php;jeugdliteratuur;A. de Vries, Wat heten goede kinderboeken? Opvattingen over kinderliteratuur in Nederland sinds 1880 (1989);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04453.php;toneelaanwijzing;A. Dean, Fundamentals of play directing (19895);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02379.php;lyrisch subject;"A. Decelle, 'Een gorgelen van hellehonden in de hese blaf van een verloren kooikershondje: over de versplintering van het lyrisch subject in ""Goya als hond"" van Stefan Hertmans' in D. de Geest & P. Pelckmans (ed.), De meepse barg: beschouwingen over poëzie (2004), p. 99-118.";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00498.php;emendatio;A. Dees e.a., ‘Een voorbeeld van stamboomreconstructie: Karel ende Elegast’ in Spektator 18 (1988-1989) 2, p. 96-118;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00995.php;filiatie;A. Dees, ‘Over stambomen van handschriften’ in Forum der Letteren 18 (1977), p. 63-78;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01673.php;redactie-2;A. Dees, ‘Over stambomen van handschriften’ in Forum der Letteren 18 (1977), p. 63-78;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01906.php;stemma;A. Dees, ‘Over stambomen van handschriften’ in Forum der Letteren 18 (1977), p. 63-78;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00995.php;filiatie;A. Dees, M. Dekker & M. Mulder, ‘Een voorbeeld van stamboomreconstructie: Karel ende Elegast’ in Spektator 18 (1988-1989), p. 96-118;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01906.php;stemma;A. Dees, M. Dekker & M. Mulder, ‘Een voorbeeld van stamboomreconstructie: Karel ende Elegast’ in Spektator 18 (1988-1989), p. 96-118;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03804.php;internet;A. Delmotte & H. Vekemans (red.), 'Dossier poëzie & internet', speciaal nummer van De brakke hond (2008) 101;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02524.php;prozagedicht;A. Delmotte & H. Vekemans (red.), Het prozagedicht: een nieuw elan, speciaal nummer van De brakke hond (2007) 95;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05003.php;schrijverscollectief;A. Demedts, 'Erwin van het schrijverscollectief Joyce en Co' in Periscoop Brussel 26 (1975-1976) 6, p. 1-2;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02382.php;madrigaal;A. den Besten, 'Dichten als dienst' in Tijdschrift voor muziekcultuur 12 (1976), 4, p. 146-156;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03272.php;Vijftigers;A. den Besten, Stroomgebied (19583);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02968.php;volkslied-2;A. den Besten, Wilhelmus van Nassouwe. Het gedicht en zijn dichter (1983);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00882.php;humanitair expressionisme;A. Deprez, ‘Wies Moens en het humanitair expressionisme’ in A.K.V.S.-schriften (1998) 37, p. 22-35.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03380.php;expressionisme;A. Deprez, ‘Wies Moens en het humanitair expressionisme’ in A.K.V.S.-schriften 37 (1998), p. 22-35;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02634.php;kostuumboek;A. Derolez, ‘Aantekeningen omtrent structuur, datering en betekenis van het kostuumboek van Lucas de Heere (Gent, Universiteitsbibliotheek, hs. 2466)’ in Handelingen Vlaams Philologencongres 29 (1973), p. 261-271;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02751.php;nomenclatuur;A. Derolez, ‘The nomenclature of humanistic scripts‘ in Quaerendo 41 (2011), p. 162-171.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01765.php;scriptorium;A. Derolez, The library of Raphael de Mercatellis (1979);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00962.php;intrige;A. Dieterle, Die Strukturelemente der Intrige in der griechisch-römischen Komödie (1980);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02122.php;dichterlijke vrijheid;A. Donker, De vrijheid van de dichter en de dichterlijke vrijheid: een critiek op de moderne poëzie (1946);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01705.php;literatuursociologie;A. Dorner & L. Vogt, Literatursoziologie: Literatur, Gesellschaft, Politischen Kultur (1994);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03582.php;dit(s);A. Dubied, Les dits et les scènes du fait divers (2004).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02772.php;vraisemblance;A. Duprat, Vraisemblances: poétiques et théories de la fiction, du cinquecento à Jean Chapelain (1500-1670) (2009).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03881.php;literatuurpsychologie;A. Elliott, Psychoanalytic theory. An introduction (1994);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03829.php;Junges Deutschland;A. Estermann, Politische Avantgarde 1830-1840. Dokumentation zum Junges Deutschland, 2 dln (1974);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02167.php;modernisme;A. Eysteinsson & V. Liska (red.), Modernism (2007);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03264.php;verteller;A. Faems, Hier namaels seldijt bat verstaen: vertellerscommentaar in de Middelnederlandse ridderepiek (2006);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03986.php;paean;A. Fairbanks, A study of the Greek paean (1900);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03384.php;akmeïsme;A. Faivre-Dupaigre, ‘Acméisme russe et Moyen Âge occidental’ in Revue de littérature comparée 61 (1987) 1, p. 47- 67;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00444.php;distinctio;A. Faudemay, La distionction à l' âge classique: emules et enjeux (1992);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03665.php;ficción;A. Fernández Ferrer, Ficciones de Borges: en las galerías del laberinto (2009).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04411.php;publiek-1;A. Ferry & Fl. Naugrette (red.), Le texte de théâtre et ses publics (2010);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02257.php;hermetisme;A. Festugière, Hermétisme et mystique paienne (1967);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00126.php;album amicorum;A. Fiedler, Vom Stammbuch zum Poesiealbum (1960);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03598.php;ecocriticism;A. Fill & P. Mühlhäusler (red.), The ecolinguistics reader. Language, ecology and environment (2001);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04972.php;metrum;A. Finch, A poet’s ear. A handbook of meter and form (2012).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04971.php;ritme;A. Finch, A poet's ear. A handbook of meter and form (2012).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05012.php;slavenverhaal;A. Fisch (red.), The Cambridge Companion to the African American slave narrative (2007).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00020.php;allegorie;A. Fletcher, Allegory (1970);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01753.php;schooldrama;A. Fleurkens, ‘Meer dan vrije expressie. Schooltoneel tijdens de renaissance’ in Literatuur 5 (1988), p. 75-82;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02566.php;personage;A. Fokkema, Postmodern characters (1991);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03162.php;semiologie;A. Foolen, 'Oorzaken en functies in de 20e-eeuwse taalkunde' in Th. Janssen & J. Noordegraaf (red.), Honderd jaar taalwetenschap (2013), p. 91-101.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03163.php;semiotiek;A. Foolen, 'Oorzaken en functies in de 20e-eeuwse taalkunde' in Th. Janssen & J. Noordegraaf (red.), Honderd jaar taalwetenschap (2013), p. 91-101.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03705.php;getallensymboliek;A. Fowler (red.), Silent poetry. Essays in numerological analysis (1970);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00577.php;concetto;A. Fowler, Conceitful thought. The interpretation of English Renaissance poems (1975);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00892.php;genre;A. Fowler, Kinds of literature. An introduction to the theory of genres and modes (1985);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03038.php;sprekende naam;A. Fowler, Personal names in English literature (2012).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01962.php;titelpagina;A. Fowler, The mind of the book. Pictorial title-pages (2017);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01963.php;titelprent;A. Fowler, The mind of the book. Pictorial title-pages (2017).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02707.php;reisbeschrijving;A. Frank-Van Westrienen, De groote tour (1983);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01114.php;grand tour;A. Frank-Van Westrienen, De Groote Tour. Tekening van de educatiereis der Nederlanders in de zeventiende eeuw (1983);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01543.php;peregrinatio academica;A. Frank-Van Westrienen, De Groote Tour. Tekening van de educatiereis der Nederlanders in de zeventiende eeuw (1983);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03862.php;leesbaarheid;A. Freeman-Smulders, Leren lezen is niet genoeg (1990);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03216.php;villanelle;A. French, Refrain, Again: The Return of the Villanelle (2004);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03820.php;jarcha;A. Galmés de Fuentes, Las jarchas mozárabes: forma y significado (1994);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01223.php;kalligrafie;A. Gaur, A History of Calligraphy (1994);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01982.php;translatio;A. Geerebaert, Lijst van de gedrukte Nederlandsche vertalingen der oude Grieksche en Latijnsche schrijvers (1924);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04796.php;sonnet;A. Gendre, Évolution du sonnet français (1996);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03684.php;galante literatuur;A. Genetiot, Les genres lyriques mondains (1630-1660) (1990).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01323.php;locus amoenus;A. Geyssant, ‘Locus amoenus et discours scolastique sur l’image: regard sur un topos poétique en France et Espagne au Moyen Âge’ in Revue de littérature comparée (1998), p. 39-52;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03998.php;paradoxografen;A. Giannini, Paradoxographorum graecorum reliquiae (19672).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04351.php;lay-out;A. Gibbons, Multimodality, cognition, and experimental literature (2011);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00761.php;column;A. Gijselhart, De column als vrijplaats (1986);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03257.php;uitgeverij;A. Gillespie & D. Wakelin, The production of books in England, 1350-1500 (2011);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00948.php;humor;A. Goatly, Meaning and humour (2012);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03602.php;editing;A. Grafton, The culture of correction in Renaissance Europe (2011);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04670.php;genetische studies;A. Gresillon, Éléments de critique génétique: lire les manuscrits modernes (1994);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00435.php;digressio;A. Grohmann & C. Wells, Digressions in European literature: from Cervantes to Sebald (2011);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05181.php;aphodos;A. Grohmann & C. Wells, Digressions in Europpean literature: from Cervantes tot Sebald (2011).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01494.php;paleografie;A. Gruijs, Codicologie of boek-archeologie? Een vals dilemma (1971);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_05429.php;slapstick;A. Grunberg, De troost van de slapstick: essays (1998).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00331.php;codicologie;A. Gruys & J.P. Gumbert (red.), Codicologica I. Théories et principes (1976);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02707.php;reisbeschrijving;A. Guyot, L’itinéraire de Paris à Jérusalem de Chateaubriand: l’invention du voyage romantique (2006);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03227.php;poëtische functie;A. Haans, De poëtische functie: een poëzieleer op taalkundige leest (2015).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04812.php;versroman;A. Haase e.a. (ed.), 'Der deutsch-niederländische Versroman' in De deutsche Malagis: nach den Heidelberger Handschriften CPG 340 und CPG 315 (2000), p. XII-XLI;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01519.php;pamflet;A. Halasz, The marketplace of print: pamphlets and the public sphere in early modern England (1997);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04993.php;autre-biography;A. Hall, ‘Autre-biography: disability and life writing in Coetzee’s later works’ in Journal of literary & cultural disability studies 6 (2012), p. 53-67.;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01538.php;patrologie;A. Hamman, Praktische gids voor de patrologie (1971);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00455.php;dodengesprek;A. Hanou, ‘Weyermans Maandelyksche 't Zamenspraaken (1726)’ in P. Altena e.a., Het verlokkend ooft: proeven over Jacob Campo Weyerman (1985), p. 160-194;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02769.php;Verlichting;A. Hanou, Nederlandse literatuur van de Verlichting (1670-1830) (2002);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_01532.php;passiespel;"A. Hartman, Das Oberammergauer Passionsspiel in seiner ältesten Gestalt (1880; reprint 1968)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04122.php;samizdat/tamizdat;A. Haun e.a., Samizdat (2001);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02392.php;metafoor;A. Haverkamp (red.), Theorie der Metapher (1996);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02814.php;rondeel;A. Heijting, Het rondeel, de roos der lyriek (1929);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03163.php;semiotiek;A. Henault, Histoire de la sémiotique (1992);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04844.php;semiotisch vierkant;A. Hénault, Narratologie, sémiotique générale. Les enjeux de la sémiotique 2 (1983);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00687.php;emblema;A. Henkel & A. Schöne, Emblemata. Handbuch zur Sinnbildkunst des XVI. und XVII. Jahrhunderts (19762);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_04062.php;kubisme;A. Hicken, Apollinaire, cubism and orphism (2002).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_00771.php;dandyisme;A. Hielkema (red.), De dandy, of De overschrijding van het alledaagse: facetten van het dandyisme (1989);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03833.php;kitchen sink drama;A. Hinchliffe, British theatre 1950-1970 (1974).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03646.php;chanson de geste;A. Hindley & B.J. Levy, The Old French epic: an introduction (1983);
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02547.php;novelle;"A. Hirsch, Der Gattungsbegriff Novelle (1928""; reprint 1967)";
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_03606.php;Elizabethan Age;A. Hiscock & St. Longstaffe (red.), The Shakespeare handbook (2009).;
https://www.dbnl.org/tekst/dela012alge01_01/dela012alge01_01_02722.php;revue-1;A. Hodinius, ‘Een entr’acte: cabaret en revue in Amsterdam tussen 1880 en 1900´ in P.J.A. Winkels e.a., Ten tijde van de Tachtigers (1985), p. 49-59;
